ccode,ctryname,year,illtreatment,scarring,stealth,RstrctAccess,wdi_gdpc,wdi_pop,civilwar,parcomp,parreg,NatlElec,protest,protesterviolence,region,democ,autoc,polity2
338,,1995,,,,,,,,,,,,,,,,
338,,1996,,,,,,,,,,,,,,,,
338,,1997,,,,,,,,,,,,,,,,
338,,1998,,,,,,,,,,,,,,,,
338,,1999,,,,,,,,,,,,,,,,
338,,2000,,,,,,,,,,,,,,,,
338,,2001,,,,,,,,,,,,,,,,
338,,2002,,,,,,,,,,,,,,,,
338,,2003,,,,,,,,,,,,,,,,
338,,2004,,,,,,,,,,,,,,,,
338,,2005,,,,,,,,,,,,,,,,
339,Albania,1995,5,8,2,0,3386.2790136093,3133759,0,3. factional,3. sectarian,0,0,0,4,6,1,5
339,Albania,1996,7,19,2,0,3727.5731609456,3105896,0,3. factional,3. sectarian,1,1,0,4,3,3,0
339,Albania,1997,2,11,1,0,3368.0620570526,3086806,0,4. transitional,3. sectarian,1,11,7,4,6,1,5
339,Albania,1998,1,0,1,0,3809.6013383852,3075628,0,4. transitional,3. sectarian,0,3,1,4,6,1,5
339,Albania,1999,2,1,0,0,4202.257407591,3069856,0,4. transitional,3. sectarian,0,0,0,4,6,1,5
339,Albania,2000,14,14,0,0,4512.4029845659,3067556,0,4. transitional,3. sectarian,0,1,1,4,6,1,5
339,Albania,2001,22,16,1,0,4825.3972440727,3069383,0,4. transitional,3. sectarian,1,0,0,4,6,1,5
339,Albania,2002,11,16,1,0,4954.1982968435,3076282,0,4. transitional,2. multiple identity,0,0,0,4,7,0,7
339,Albania,2003,12,12,0,0,5218.8525920506,3086736,0,4. transitional,2. multiple identity,0,0,0,4,7,0,7
339,Albania,2004,11,10,2,0,5505.4670638069,3098677,0,4. transitional,2. multiple identity,0,0,0,4,7,0,7
339,Albania,2005,7,6,2,0,5786.0435931523,3110579,,4. transitional,2. multiple identity,1,0,0,4,9,0,9
340,,1995,42,28,5,0,,,,,,0,,,,,,
340,,1996,40,27,1,0,,,,,,0,,,,,,
340,,1997,35,23,9,0,,,,,,0,,,,,,
340,,1998,69,58,9,0,,,,,,0,,,,,,
340,,1999,41,70,12,0,,,,,,0,,,,,,
340,,2000,26,18,6,0,,,,,,0,,,,,,
340,,2001,18,16,2,0,,,,,,0,,,,,,
340,,2002,20,21,14,0,,,,,,0,,,,,,
340,,2003,33,33,18,0,,,,,,0,,,,,,
340,,2004,2,2,0,0,,,,,,0,,,,,,
340,,2005,4,1,0,0,,,,,,0,,,,,,
342,,1995,2,2,0,,,,,,,0,,,,,,
342,,1997,2,1,0,,,,,,,0,,,,,,
342,,1998,1,1,0,,,,,,,0,,,,,,
343,,1995,,,,,,,,,,,6,3,4,6,0,6
343,,1996,,,,,,,,,,,5,1,4,6,0,6
343,Macedonia,1997,5,13,0,0,6096.377779305,1984186,0,4. transitional,2. multiple identity,0,1,0,4,6,0,6
343,Macedonia,1998,4,8,1,0,6270.4198992093,1994293,0,4. transitional,2. multiple identity,1,0,0,4,6,0,6
343,Macedonia,1999,1,2,0,0,6512.2263713369,2003566,0,4. transitional,2. multiple identity,1,0,0,4,6,0,6
343,Macedonia,2000,20,27,7,0,6781.2309417583,2011614,0,4. transitional,2. multiple identity,0,3,0,4,6,0,6
343,Macedonia,2001,36,20,3,0,6452.7595308278,2018347,0,4. transitional,2. multiple identity,0,6,4,4,6,0,6
343,Macedonia,2002,7,12,1,0,6489.935889012,2023913,0,4. transitional,2. multiple identity,1,8,1,4,9,0,9
343,Macedonia,2003,4,9,0,0,6657.7959168392,2028451,0,4. transitional,2. multiple identity,0,0,0,4,9,0,9
343,Macedonia,2004,1,1,0,0,6917.029788728,2032188,0,4. transitional,2. multiple identity,1,2,2,4,9,0,9
343,Macedonia,2005,0,1,0,0,7189.7417136255,2035312,,4. transitional,2. multiple identity,0,3,0,4,9,0,9
344,Croatia,1995,20,29,4,0,9285.221832048301,4669000,0,2. suppressed,3. sectarian,1,0,0,4,0,5,-5
344,Croatia,1996,10,11,1,0,10209.7679390989,4494000,0,2. suppressed,3. sectarian,0,3,0,4,0,5,-5
344,Croatia,1997,6,5,1,0,10716.3173485169,4572000,0,2. suppressed,3. sectarian,1,0,0,4,0,5,-5
344,Croatia,1998,8,4,1,0,11116.782082629,4501000,0,2. suppressed,3. sectarian,0,1,0,4,0,5,-5
344,Croatia,1999,2,1,1,0,10822.2970840915,4554000,0,,,0,0,0,4,-88,-88,1
344,Croatia,2000,3,4,0,0,11472.9502922789,4426000,0,4. transitional,2. multiple identity,1,0,0,4,8,0,8
344,Croatia,2001,2,1,1,0,11875.367668598,4440000,0,4. transitional,2. multiple identity,0,1,0,4,8,0,8
344,Croatia,2002,6,1,0,0,12521.6212493605,4440000,0,4. transitional,2. multiple identity,0,1,0,4,8,0,8
344,Croatia,2003,2,1,0,0,13142.3929925967,4440000,0,4. transitional,2. multiple identity,1,0,0,4,8,0,8
344,Croatia,2004,2,0,0,0,13703.9881695589,4439000,0,4. transitional,2. multiple identity,0,0,0,4,8,0,8
344,,2005,,,,,,,,,,,2,0,4,9,0,9
345,Serbia and Montenegro,2000,1,0,0,0,6370.5613530976,7516346,0,4. transitional,2. multiple identity,0,,,,,,
345,,2001,,,,,,,,,,,,,,,,
345,,2002,,,,,,,,,,,,,,,,
345,,2003,,,,,,,,,,,,,,,,
345,,2004,,,,,,,,,,,,,,,,
345,,2005,,,,,,,,,,,,,,,,
346,,1995,,,,,,,,,,,2,0,4,-66,-66,
346,,1996,,,,,,,,,,,3,1,4,-66,-66,
346,,1997,,,,,,,,,,,1,0,4,-66,-66,
346,,1998,,,,,,,,,,,1,0,4,-66,-66,
346,,1999,,,,,,,,,,,0,0,4,-66,-66,
346,,2000,,,,,,,,,,,0,0,4,-66,-66,
346,Bosnia and Herzegovina,2001,3,1,1,0,4839.1479489674,3748354,0,,,0,0,0,4,-66,-66,
346,Bosnia and Herzegovina,2002,2,0,0,0,5058.2441688113,3776053,0,,,0,0,0,4,-66,-66,
346,Bosnia and Herzegovina,2003,1,0,0,0,5250.8205620221,3783067,0,,,0,0,0,4,-66,-66,
346,,2004,,,,,,,,,,,0,0,4,-66,-66,
346,Bosnia and Herzegovina,2005,6,4,0,0,5852.4504398235,3781274,,,,0,0,0,4,-66,-66,
347,,1995,,,,,,,,,,,3,0,4,0,7,-7
347,,1996,,,,,,,,,,,8,2,4,0,7,-7
347,,1997,,,,,,,,,,,8,1,4,0,6,-6
347,,1998,,,,,,,,,,,14,2,4,0,6,-6
347,,1999,,,,,,,,,,,31,5,4,0,6,-6
347,,2000,,,,,,,,,,,19,4,4,7,0,7
347,,2001,,,,,,,,,,,3,0,4,7,0,7
347,,2002,,,,,,,,,,,2,0,4,7,0,7
347,,2003,,,,,,,,,,,2,1,4,6,0,6
347,,2004,,,,,,,,,,,0,0,4,6,0,6
347,,2005,,,,,,,,,,,0,0,4,6,0,6
349,Slovenia,1995,1,1,0,0,15922.4572864777,1990000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
349,,1996,,,,,,,,,,,0,0,4,10,0,10
349,,1997,,,,,,,,,,,3,0,4,10,0,10
349,,1998,,,,,,,,,,,0,0,4,10,0,10
349,,1999,,,,,,,,,,,0,0,4,10,0,10
349,Slovenia,2000,2,2,1,0,19717.5527058241,1989000,0,5. competitive,5. regulated,1,0,0,4,10,0,10
349,Slovenia,2001,3,1,0,0,20248.7966385779,1992000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
349,Slovenia,2002,0,3,1,0,21032.3036227174,1994000,0,5. competitive,5. regulated,1,0,0,4,10,0,10
349,Slovenia,2003,3,1,0,0,21610.1954352701,1995699.877236054,0,5. competitive,5. regulated,0,1,0,4,10,0,10
349,,2004,,,,,,,,,,,0,0,4,10,0,10
349,,2005,,,,,,,,,,,2,0,4,10,0,10
350,Greece,1995,12,10,0,0,17883.5601995571,10634000,0,5. competitive,5. regulated,0,4,3,4,10,0,10
350,Greece,1996,6,13,0,0,18177.1238695103,10709000,0,5. competitive,5. regulated,1,4,0,4,10,0,10
350,Greece,1997,2,3,0,0,18719.4815886185,10777000,0,5. competitive,5. regulated,0,2,1,4,10,0,10
350,Greece,1998,9,8,1,0,19245.5569323102,10835000,0,5. competitive,5. regulated,0,9,3,4,10,0,10
350,Greece,1999,7,10,2,0,19815.8514116786,10883000,0,5. competitive,5. regulated,0,3,2,4,10,0,10
350,Greece,2000,2,4,1,0,20637.6712242869,10917500,0,5. competitive,5. regulated,1,2,0,4,10,0,10
350,Greece,2001,15,20,3,0,21440.1512668154,10949950,0,5. competitive,5. regulated,0,4,1,4,10,0,10
350,Greece,2002,9,22,7,0,22101.6585893717,10987550,0,5. competitive,5. regulated,0,1,1,4,10,0,10
350,Greece,2003,13,19,2,0,23259.1187515147,11023550,0,5. competitive,5. regulated,0,6,3,4,10,0,10
350,Greece,2004,2,4,2,0,24318.2944323737,11061750,0,5. competitive,5. regulated,1,1,0,4,10,0,10
350,Greece,2005,7,2,3,0,24927.9359519292,11104000,,5. competitive,5. regulated,0,5,0,4,10,0,10
352,,1995,,,,,,,,,,,0,0,4,10,0,10
352,,1996,,,,,,,,,,,1,1,4,10,0,10
352,,1997,,,,,,,,,,,3,0,4,10,0,10
352,,1998,,,,,,,,,,,0,0,4,10,0,10
352,,1999,,,,,,,,,,,0,0,4,10,0,10
352,,2000,,,,,,,,,,,3,0,4,10,0,10
352,,2001,,,,,,,,,,,0,0,4,10,0,10
352,,2002,,,,,,,,,,,3,0,4,10,0,10
352,,2003,,,,,,,,,,,3,0,4,10,0,10
352,,2004,,,,,,,,,,,3,0,4,10,0,10
352,,2005,,,,,,,,,,,1,0,4,10,0,10
355,Bulgaria,1995,9,30,2,0,6432.5852493496,8400000,0,3. factional,2. multiple identity,0,5,0,4,8,0,8
355,Bulgaria,1996,12,19,1,0,5858.6101940702,8356000,0,3. factional,2. multiple identity,1,2,0,4,8,0,8
355,Bulgaria,1997,8,18,1,0,5559.758674,8312067.999999999,0,3. factional,2. multiple identity,1,31,1,4,8,0,8
355,Bulgaria,1998,6,33,2,0,5820.7116202438,8257000,0,3. factional,2. multiple identity,0,0,0,4,8,0,8
355,Bulgaria,1999,8,23,2,0,5990.1356009826,8208000,0,3. factional,2. multiple identity,0,1,0,4,8,0,8
355,Bulgaria,2000,10,7,1,0,6429.5350862978,8060000,0,3. factional,2. multiple identity,0,1,0,4,8,0,8
355,Bulgaria,2001,14,22,3,0,6820.070412159,7910000,0,4. transitional,2. multiple identity,1,1,0,4,9,0,9
355,Bulgaria,2002,6,7,2,0,7164.1073863751,7869000,0,4. transitional,2. multiple identity,0,0,0,4,9,0,9
355,Bulgaria,2003,7,4,1,0,7567.0613600139,7823000,0,4. transitional,2. multiple identity,0,1,0,4,9,0,9
355,Bulgaria,2004,2,2,1,0,8113.1983394551,7781000,0,4. transitional,2. multiple identity,0,2,0,4,9,0,9
355,Bulgaria,2005,4,2,0,0,8665.5761432084,7740000,,4. transitional,2. multiple identity,1,5,0,4,9,0,9
359,Moldova,1995,4,2,0,0,1701.266428595398,4338750,0,3. factional,2. multiple identity,0,10,0,4,7,0,7
359,Moldova,1996,8,5,1,0,1611.49455176764,4306724,0,3. factional,2. multiple identity,1,0,0,4,7,0,7
359,Moldova,1997,3,3,1,1,1788.685295068895,4266089,0,3. factional,2. multiple identity,0,1,0,4,7,0,7
359,Moldova,1998,3,0,1,1,1674.245295633793,4217497,0,3. factional,2. multiple identity,1,3,1,4,7,0,7
359,Moldova,1999,3,2,2,0,1619.868668466756,4161844,0,3. factional,2. multiple identity,0,2,2,4,7,0,7
359,Moldova,2000,6,1,1,0,1657.252673613637,4100257,0,3. factional,2. multiple identity,0,8,3,4,7,0,7
359,Moldova,2001,3,2,0,0,1762.281128774678,4032765,0,3. factional,2. multiple identity,1,1,0,4,8,0,8
359,Moldova,2002,2,1,0,0,1904.143565512931,3960665,0,3. factional,2. multiple identity,0,8,0,4,8,0,8
359,Moldova,2003,4,7,0,0,2035.540953713913,3887928,0,3. factional,2. multiple identity,0,9,0,4,8,0,8
359,Moldova,2004,1,0,0,0,2191.798178529277,3819598,0,3. factional,2. multiple identity,0,7,0,4,8,0,8
359,Moldova,2005,3,4,0,0,2361.948074872796,3759329,,3. factional,2. multiple identity,1,0,0,4,8,0,8
360,Romania,1995,12,19,4,0,6772.568289582,22681000,0,3. factional,2. multiple identity,0,20,2,4,5,0,5
360,Romania,1996,11,16,0,0,7066.8188413174,22608000,0,4. transitional,2. multiple identity,1,0,0,4,8,0,8
360,Romania,1997,11,23,2,0,6651.4340131206,22554000,0,4. transitional,2. multiple identity,0,1,1,4,8,0,8
360,Romania,1998,18,25,3,0,6347.2454261459,22503000,0,4. transitional,2. multiple identity,0,4,0,4,8,0,8
360,Romania,1999,1,5,0,0,6283.6455184378,22457994,0,4. transitional,2. multiple identity,0,7,2,4,8,0,8
360,Romania,2000,13,14,1,0,6419.8883988124,22443000,0,4. transitional,2. multiple identity,1,2,1,4,8,0,8
360,Romania,2001,19,26,3,0,6881.1769139027,22132000,0,4. transitional,2. multiple identity,0,2,0,4,8,0,8
360,Romania,2002,6,20,1,0,7341.2037994388,21803128.87637918,0,4. transitional,2. multiple identity,0,3,0,4,8,0,8
360,Romania,2003,13,21,0,0,7744.6497065944,21742028.25497198,0,4. transitional,2. multiple identity,0,2,0,4,8,0,8
360,Romania,2004,10,15,0,0,8417.3227931936,21684883.9298254,0,4. transitional,2. multiple identity,1,4,0,4,9,0,9
360,,2005,,,,,,,,,,,0,0,4,9,0,9
365,Russian Federation,1995,27,40,19,1,7853.3105057756,148141000,1,4. transitional,2. multiple identity,1,5,0,4,4,1,3
365,Russian Federation,1996,21,27,9,1,,,1,4. transitional,2. multiple identity,1,6,1,4,4,1,3
365,Russian Federation,1997,21,16,11,1,7720.1989045458,147304000,0,4. transitional,2. multiple identity,0,1,0,4,4,1,3
365,Russian Federation,1998,9,9,8,1,,,0,4. transitional,2. multiple identity,0,7,0,4,4,1,3
365,Russian Federation,1999,10,23,7,0,,,1,4. transitional,2. multiple identity,1,2,0,4,4,1,3
365,Russian Federation,2000,49,65,20,0,8615.373110197301,146303000,1,4. transitional,2. multiple identity,1,3,0,4,6,0,6
365,Russian Federation,2001,37,55,29,0,9075.991143561499,145949580.335128,1,4. transitional,2. multiple identity,0,3,0,4,6,0,6
365,Russian Federation,2002,22,32,18,0,,,0,4. transitional,2. multiple identity,0,1,0,4,6,0,6
365,Russian Federation,2003,12,18,9,0,,,0,4. transitional,2. multiple identity,1,1,0,4,6,0,6
365,Russian Federation,2004,19,23,7,0,,,1,4. transitional,2. multiple identity,1,5,2,4,6,0,6
365,Russian Federation,2005,15,14,5,0,11861.3813558484,143150000,,4. transitional,2. multiple identity,0,12,0,4,6,0,6
366,Estonia,1995,0,0,1,0,7658.2696267168,1437000,0,3. factional,3. sectarian,1,0,0,4,7,1,6
366,Estonia,1996,1,1,1,0,8213.9590087372,1416000,0,3. factional,3. sectarian,0,0,0,4,7,1,6
366,,1997,,,,,,,,,,,0,0,4,7,1,6
366,,1998,,,,,,,,,,,4,0,4,7,1,6
366,,1999,,,,,,,,,,,3,0,4,8,1,7
366,,2000,,,,,,,,,,,7,0,4,9,0,9
366,,2001,,,,,,,,,,,5,0,4,9,0,9
366,,2002,,,,,,,,,,,3,0,4,9,0,9
366,Estonia,2003,1,2,0,0,14025.0815859019,1353520.149462135,0,4. transitional,2. multiple identity,1,4,0,4,9,0,9
366,,2004,,,,,,,,,,,0,0,4,9,0,9
366,Estonia,2005,2,0,0,0,16547.9936078361,1346100,,4. transitional,2. multiple identity,0,5,0,4,9,0,9
367,Latvia,1995,2,2,0,0,5734.9266334254,2515000,0,4. transitional,2. multiple identity,1,2,0,4,8,0,8
367,,1996,,,,,,,,,,,10,0,4,8,0,8
367,,1997,,,,,,,,,,,6,0,4,8,0,8
367,,1998,,,,,,,,,,,12,0,4,8,0,8
367,Latvia,1999,2,0,0,0,7436.5369467989,2390000,0,4. transitional,2. multiple identity,0,7,0,4,8,0,8
367,,2000,,,,,,,,,,,0,0,4,8,0,8
367,Latvia,2001,2,0,0,0,8703.0916595292,2359000,0,4. transitional,2. multiple identity,0,0,0,4,8,0,8
367,,2002,,,,,,,,,,,6,0,4,8,0,8
367,,2003,,,,,,,,,,,7,0,4,8,0,8
367,,2004,,,,,,,,,,,3,0,4,8,0,8
367,,2005,,,,,,,,,,,0,0,4,8,0,8
368,,1995,,,,,,,,,,,1,0,4,10,0,10
368,Lithuania,1996,0,0,1,0,7397.2468331717,3605000,0,5. competitive,5. regulated,1,1,0,4,10,0,10
368,,1997,,,,,,,,,,,1,1,4,10,0,10
368,,1998,,,,,,,,,,,0,0,4,10,0,10
368,,1999,,,,,,,,,,,11,0,4,10,0,10
368,,2000,,,,,,,,,,,12,0,4,10,0,10
368,Lithuania,2001,3,2,0,0,9588.227503725901,3481295.333636605,0,5. competitive,5. regulated,0,0,0,4,10,0,10
368,,2002,,,,,,,,,,,0,0,4,10,0,10
368,,2003,,,,,,,,,,,1,0,4,10,0,10
368,,2004,,,,,,,,,,,1,0,4,10,0,10
368,,2005,,,,,,,,,,,0,0,4,10,0,10
369,Ukraine,1995,4,1,1,0,3898.6534324213,51512298.60567281,0,4. transitional,2. multiple identity,0,1,1,4,7,0,7
369,Ukraine,1996,8,9,3,0,3540.0644532377,51057188.98098484,0,4. transitional,2. multiple identity,0,5,0,4,7,0,7
369,Ukraine,1997,6,7,3,0,3465.2923998276,50594105.01945855,0,4. transitional,2. multiple identity,0,3,0,4,7,0,7
369,Ukraine,1998,6,6,2,0,3429.9703333932,50143939.13006835,0,4. transitional,2. multiple identity,1,2,0,4,7,0,7
369,Ukraine,1999,4,3,2,0,3455.5398256345,49673349.9915196,0,4. transitional,2. multiple identity,1,0,0,4,7,0,7
369,Ukraine,2000,8,6,1,0,3696.438271908,49175847.64251655,0,3. factional,2. multiple identity,0,2,0,4,6,0,6
369,Ukraine,2001,6,5,3,0,4077.3022365009,48683864.57790712,0,3. factional,2. multiple identity,0,8,2,4,6,0,6
369,Ukraine,2002,7,5,1,0,4332.1564043589,48202500,0,3. factional,2. multiple identity,1,4,0,4,6,0,6
369,Ukraine,2003,7,4,3,0,4777.9926018941,47812950,0,3. factional,2. multiple identity,0,4,0,4,6,0,6
369,Ukraine,2004,4,6,0,0,5396.9173191437,47451600,0,3. factional,2. multiple identity,1,6,0,4,6,0,6
369,Ukraine,2005,4,1,0,0,5583.3991746407,47105150,,3. factional,2. multiple identity,0,0,0,4,6,0,6
370,Belarus,1995,9,9,1,0,4198.9244366652,10194000,0,2. suppressed,3. sectarian,1,4,0,4,3,3,0
370,Belarus,1996,0,1,0,0,4330.9392822019,10160000,0,2. suppressed,4. restricted,0,10,2,4,0,7,-7
370,Belarus,1997,5,2,1,0,4845.1725038439,10117000,0,2. suppressed,4. restricted,0,6,2,4,0,7,-7
370,Belarus,1998,13,21,7,0,5277.20463601,10069000,0,2. suppressed,4. restricted,0,1,0,4,0,7,-7
370,Belarus,1999,8,6,1,0,5475.1174268365,10035000,0,2. suppressed,4. restricted,0,4,1,4,0,7,-7
370,Belarus,2000,14,17,1,0,5810.0435756368,10005000,0,2. suppressed,4. restricted,1,6,0,4,0,7,-7
370,Belarus,2001,13,5,0,0,6105.7867827674,9970260.055298684,0,2. suppressed,4. restricted,1,2,0,4,0,7,-7
370,Belarus,2002,4,2,0,0,6443.0884866174,9925000,0,2. suppressed,4. restricted,0,5,0,4,0,7,-7
370,Belarus,2003,1,0,0,0,6932.5328199723,9873968.35117472,0,2. suppressed,4. restricted,0,1,0,4,0,7,-7
370,Belarus,2004,0,4,0,0,7765.2175897224,9824469.451324077,0,2. suppressed,4. restricted,1,2,0,4,0,7,-7
370,Belarus,2005,6,5,0,0,8540.815920565101,9775591.4938548,,2. suppressed,4. restricted,0,3,0,4,0,7,-7
371,Armenia,1995,6,14,6,0,1705.1198481735,3223169,0,3. factional,2. multiple identity,1,5,1,4,4,1,3
371,Armenia,1996,5,16,4,0,1834.1611749272,3172156,0,2. suppressed,4. restricted,1,2,1,4,0,6,-6
371,Armenia,1997,5,15,6,0,1917.6762383998,3134770,0,2. suppressed,4. restricted,0,5,0,4,0,6,-6
371,Armenia,1998,7,16,1,0,2074.7342826698,3108982,0,4. transitional,3. sectarian,1,2,0,4,6,1,5
371,Armenia,1999,7,18,3,0,2156.0641568383,3090433,0,4. transitional,3. sectarian,1,2,0,4,6,1,5
371,Armenia,2000,10,9,5,0,2294.1263158934,3075811,0,4. transitional,3. sectarian,0,6,0,4,6,1,5
371,Armenia,2001,9,9,3,0,2522.880558123,3065426,0,4. transitional,3. sectarian,0,2,0,4,6,1,5
371,Armenia,2002,0,2,0,0,2860.0653286479,3060592,0,4. transitional,3. sectarian,0,5,0,4,6,1,5
371,,2003,,,,,,,,,,,2,0,4,5,0,5
371,Armenia,2004,2,3,0,0,3601.3510855371,3061844,0,3. factional,2. multiple identity,0,4,0,4,5,0,5
371,Armenia,2005,1,0,0,0,4097.8154335824,3064925,,3. factional,2. multiple identity,0,8,0,4,5,0,5
372,Georgia,1995,6,8,3,0,1643.0482519607,5068901,0,4. transitional,3. sectarian,1,2,0,4,6,1,5
372,Georgia,1996,3,12,7,0,1855.2763754136,4991836,0,4. transitional,3. sectarian,0,4,0,4,6,1,5
372,Georgia,1997,2,9,2,0,2078.8268757632,4923656,0,4. transitional,3. sectarian,0,1,0,4,6,1,5
372,Georgia,1998,6,14,4,0,2170.3972079504,4862349,0,4. transitional,3. sectarian,0,0,0,4,6,1,5
372,Georgia,1999,5,12,3,0,2259.9186902641,4803725,0,4. transitional,3. sectarian,1,1,0,4,6,1,5
372,Georgia,2000,16,22,4,0,2330.0698115517,4744750,0,3. factional,2. multiple identity,1,0,0,4,5,0,5
372,Georgia,2001,11,11,4,0,2472.7239087595,4685873,0,3. factional,2. multiple identity,0,3,2,4,5,0,5
372,Georgia,2002,1,2,2,0,2640.2195429293,4628826,0,3. factional,2. multiple identity,0,0,0,4,5,0,5
372,Georgia,2003,6,1,1,0,2967.8379627243,4573208,0,3. factional,2. multiple identity,1,3,0,4,5,0,5
372,Georgia,2004,15,14,4,0,3179.69232937,4518528,0,4. transitional,2. multiple identity,1,3,0,4,7,0,7
372,Georgia,2005,21,11,3,0,3527.0709562082,4464543,,4. transitional,2. multiple identity,0,1,0,4,7,0,7
373,Azerbaijan,1995,5,10,1,0,1853.7946863377,7685000,0,2. suppressed,3. sectarian,1,2,1,4,0,6,-6
373,Azerbaijan,1996,8,8,3,0,1859.0255729285,7763000,0,2. suppressed,3. sectarian,0,1,0,4,0,6,-6
373,Azerbaijan,1997,5,8,6,0,1948.0287347483,7838000,0,2. suppressed,3. sectarian,0,0,0,4,0,6,-6
373,Azerbaijan,1998,10,14,6,0,2122.5216915523,7913000,0,2. suppressed,4. restricted,1,8,1,4,0,7,-7
373,Azerbaijan,1999,19,16,4,0,2259.5994227736,7983000,0,2. suppressed,4. restricted,0,10,3,4,0,7,-7
373,Azerbaijan,2000,17,15,5,0,2489.9740323417,8048534.78590979,0,2. suppressed,4. restricted,1,12,1,4,0,7,-7
373,Azerbaijan,2001,15,11,4,0,2715.358873536,8111143.77877744,0,2. suppressed,4. restricted,0,2,0,4,0,7,-7
373,Azerbaijan,2002,6,4,2,0,2980.8614926483,8171892.8957739,0,2. suppressed,4. restricted,0,20,4,4,0,7,-7
373,Azerbaijan,2003,3,4,1,0,3289.7001232269,8234039.36412743,0,2. suppressed,4. restricted,1,9,2,4,0,7,-7
373,Azerbaijan,2004,3,1,1,0,3593.6685094865,8306399.79834826,0,2. suppressed,4. restricted,0,0,0,4,0,7,-7
373,Azerbaijan,2005,6,6,1,0,4496.1439362616,8391850,,2. suppressed,4. restricted,1,12,3,4,0,7,-7
375,,1995,,,,,,,,,,,0,0,4,10,0,10
375,,1996,,,,,,,,,,,1,0,4,10,0,10
375,,1997,,,,,,,,,,,0,0,4,10,0,10
375,Finland,1998,1,0,0,0,25241.7820841818,5153000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
375,Finland,1999,1,0,0,0,26168.3419385327,5165446.687364028,0,5. competitive,5. regulated,1,0,0,4,10,0,10
375,,2000,,,,,,,,,,,2,0,4,10,0,10
375,,2001,,,,,,,,,,,0,0,4,10,0,10
375,,2002,,,,,,,,,,,0,0,4,10,0,10
375,Finland,2003,0,0,1,0,28932.3713052595,5212995.694416023,0,5. competitive,5. regulated,1,0,0,4,10,0,10
375,,2004,,,,,,,,,,,0,0,4,10,0,10
375,,2005,,,,,,,,,,,0,0,4,10,0,10
380,Sweden,1995,2,2,3,0,24702.1979155902,8831000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
380,Sweden,1996,1,1,2,0,25028.967950198,8843000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
380,Sweden,1997,4,1,2,0,25626.0972772188,8849437,0,5. competitive,5. regulated,0,0,0,4,10,0,10
380,Sweden,1998,2,1,1,0,26596.3608360909,8851800,0,5. competitive,5. regulated,1,0,0,4,10,0,10
380,Sweden,1999,1,1,1,0,27800.9827548611,8857400,0,5. competitive,5. regulated,0,0,0,4,10,0,10
380,Sweden,2000,6,6,5,0,28985.9680363928,8869000,0,5. competitive,5. regulated,0,1,0,4,10,0,10
380,Sweden,2001,10,9,4,0,29210.226061691,8894000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
380,Sweden,2002,4,0,1,0,29814.0103283711,8924000,0,5. competitive,5. regulated,1,0,0,4,10,0,10
380,Sweden,2003,3,2,1,0,30275.6685954154,8956000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
380,Sweden,2004,2,0,1,0,31398.9670651394,8991994,0,5. competitive,5. regulated,0,0,0,4,10,0,10
380,Sweden,2005,1,0,0,0,32319.4303752676,9024040,,5. competitive,5. regulated,0,0,0,4,10,0,10
385,,1995,,,,,,,,,,,0,0,4,10,0,10
385,Norway,1996,1,0,1,0,39242.1756150194,4381000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
385,,1997,,,,,,,,,,,0,0,4,10,0,10
385,Norway,1998,1,0,0,0,41979.2183769344,4432000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
385,,1999,,,,,,,,,,,1,0,4,10,0,10
385,,2000,,,,,,,,,,,2,0,4,10,0,10
385,,2001,,,,,,,,,,,1,1,4,10,0,10
385,,2002,,,,,,,,,,,0,0,4,10,0,10
385,,2003,,,,,,,,,,,0,0,4,10,0,10
385,,2004,,,,,,,,,,,0,0,4,10,0,10
385,,2005,,,,,,,,,,,0,0,4,10,0,10
390,Denmark,1995,4,2,1,0,28083.2532327222,5228000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
390,Denmark,1996,1,1,1,0,28692.6904085589,5262000,0,5. competitive,5. regulated,0,0,0,4,10,0,10
390,,1997,,,,,,,,,,,0,0,4,10,0,10
390,Denmark,1998,0,0,1,0,30027.5760478108,5301000,0,5. competitive,5. regulated,1,0,0,4,10,0,10
390,Denmark,1999,0,0,1,0,30691.5561026036,5319111,0,5. competitive,5. regulated,0,0,0,4,10,0,10
390,Denmark,2000,0,0,1,0,31666.0280012605,5337344,0,5. competitive,5. regulated,0,0,0,4,10,0,10
390,Denmark,2001,0,0,1,0,31783.6092286785,5355082,0,5. competitive,5. regulated,1,0,0,4,10,0,10
390,Denmark,2002,2,0,3,0,31817.744633187,5374255,0,5. competitive,5. regulated,0,0,0,4,10,0,10
390,Denmark,2003,0,1,1,0,31863.2530318955,5387174,0,5. competitive,5. regulated,0,0,0,4,10,0,10
390,Denmark,2004,0,1,0,0,32510.4844922638,5401177,0,5. competitive,5. regulated,0,0,0,4,10,0,10
